sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status,commission_amount
1819,9,2024-11-22,RAV4,31386.11,0.02,Completed,627.7222
1820,1,2024-11-27,Highlander,40986.18,0.05,Cancelled,2049.309
1821,6,2024-11-28,Corolla,20750.49,,Pending,0.0
1822,18,2024-11-04,Highlander,42671.77,,Completed,0.0
1823,1,2024-11-24,Highlander,43917.38,0.02,Completed,878.3475999999999
1824,7,2024-11-30,Corolla,20492.87,,Completed,0.0
1825,16,2024-11-21,Highlander,40596.28,0.05,Completed,2029.814
1826,6,2024-11-10,Highlander,43487.27,0.02,Completed,869.7453999999999
1827,5,2024-11-24,RAV4,27510.41,0.05,Completed,1375.5205
1828,19,2024-11-08,Tacoma,35382.63,0.03,Completed,1061.4788999999998
1829,7,2024-11-10,RAV4,34282.84,0.05,Completed,1714.1419999999998
1830,1,2024-11-08,Tacoma,36033.21,,Completed,0.0
1831,20,2024-11-11,Corolla,21480.75,0.03,Pending,644.4225
1832,12,2024-11-06,Tacoma,30165.2,0.03,Completed,904.956
1833,18,2024-11-24,Highlander,40066.62,0.03,Completed,1201.9986000000001
1834,16,2024-11-07,Corolla,20287.63,0.05,Pending,1014.3815000000001
1835,8,2024-11-24,Tundra,37653.98,,Pending,0.0
1836,14,2024-11-07,Highlander,40861.74,0.03,Completed,1225.8521999999998
1837,19,2024-11-20,Corolla,20128.82,,Completed,0.0
1838,2,2024-11-30,Camry,27058.25,0.03,Completed,811.7475
1839,15,2024-11-11,RAV4,32660.97,,Completed,0.0
1840,15,2024-11-12,Highlander,40987.81,,Completed,0.0
1841,2,2024-11-03,RAV4,31383.66,0.05,Completed,1569.183
1842,4,2024-11-01,Corolla,24189.21,0.05,Completed,1209.4605
1843,7,2024-11-10,Camry,25158.42,0.02,Completed,503.16839999999996
1844,15,2024-11-30,Tacoma,35251.41,0.03,Completed,1057.5423
1845,9,2024-11-10,Highlander,40019.91,0.03,Completed,1200.5973000000001
1846,19,2024-11-29,Corolla,20833.29,0.02,Completed,416.66580000000005
1847,5,2024-11-28,Tacoma,31070.91,0.02,Completed,621.4182
1848,3,2024-11-24,Highlander,42109.31,0.05,Completed,2105.4655
1849,12,2024-11-07,Corolla,20815.19,0.05,Completed,1040.7595
1850,11,2024-11-03,Tacoma,38665.6,0.05,Completed,1933.28
1851,3,2024-11-13,Corolla,22681.61,0.02,Completed,453.6322
1852,9,2024-11-27,Tacoma,37839.06,,Pending,0.0
1853,9,2024-11-16,Tundra,47218.48,0.05,Completed,2360.9240000000004
1854,3,2024-11-02,Camry,27423.95,0.05,Pending,1371.1975000000002
1855,20,2024-11-21,Corolla,20284.37,0.03,Pending,608.5310999999999
1856,14,2024-11-12,Tacoma,39538.84,,Pending,0.0
1857,17,2024-11-05,Highlander,41288.3,0.03,Completed,1238.6490000000001
1858,14,2024-11-13,Corolla,20695.32,0.02,Pending,413.9064
1859,11,2024-11-03,Corolla,21710.07,0.05,Completed,1085.5035
1860,3,2024-11-11,Camry,27815.96,0.03,Pending,834.4788
1861,11,2024-11-12,RAV4,28515.09,0.02,Pending,570.3018000000001
1862,8,2024-11-23,Tacoma,34836.23,0.02,Pending,696.7246000000001
1863,7,2024-11-21,Highlander,35725.49,0.03,Completed,1071.7647
1864,8,2024-11-02,RAV4,31161.31,0.03,Completed,934.8393
1865,14,2024-11-29,Highlander,38863.02,,Cancelled,0.0
1866,5,2024-11-24,Tacoma,32938.08,,Completed,0.0
1867,19,2024-11-12,Corolla,23374.23,0.05,Cancelled,1168.7115000000001
1868,15,2024-11-14,Tundra,41983.42,,Completed,0.0
1869,19,2024-11-17,Tacoma,33101.33,0.03,Cancelled,993.0399
1870,18,2024-11-15,Highlander,44850.67,0.02,Completed,897.0133999999999
1871,1,2024-11-08,Corolla,20654.81,0.05,Completed,1032.7405
1872,16,2024-11-10,Highlander,40394.02,0.05,Completed,2019.701
1873,1,2024-11-03,RAV4,33973.09,0.02,Completed,679.4617999999999
1874,2,2024-11-03,Tacoma,39448.97,,Completed,0.0
1875,20,2024-11-30,Camry,29408.34,,Completed,0.0
1876,5,2024-11-03,RAV4,31369.64,,Pending,0.0
1877,4,2024-11-30,Tacoma,38687.49,0.02,Completed,773.7497999999999
1878,4,2024-11-30,Camry,29068.47,0.02,Completed,581.3694
1879,17,2024-11-30,Highlander,39796.9,0.05,Completed,1989.8450000000003
1880,19,2024-11-02,Tacoma,39514.45,0.03,Cancelled,1185.4334999999999
1881,5,2024-11-22,Corolla,22328.4,,Completed,0.0
1882,3,2024-11-06,RAV4,28470.51,0.03,Pending,854.1152999999999
1883,14,2024-11-09,Tacoma,32459.76,0.05,Completed,1622.988
1884,20,2024-11-05,Tundra,40655.86,,Completed,0.0
1885,5,2024-11-13,Tundra,47421.0,0.05,Completed,2371.05
1886,8,2024-11-14,Tacoma,39535.34,0.05,Pending,1976.7669999999998
1887,10,2024-11-22,RAV4,28787.98,,Completed,0.0
1888,15,2024-11-04,Camry,25248.26,0.03,Pending,757.4477999999999
1889,2,2024-11-03,Camry,29734.03,,Completed,0.0
1890,2,2024-11-25,Tundra,38912.67,0.05,Pending,1945.6335
1891,19,2024-11-15,Tundra,43494.27,,Cancelled,0.0
1892,11,2024-11-30,Corolla,20771.16,0.05,Pending,1038.558
1893,16,2024-11-24,Corolla,24564.92,,Cancelled,0.0
1894,13,2024-11-08,Tundra,49455.91,0.03,Completed,1483.6773
1895,20,2024-11-26,Highlander,43126.77,0.02,Completed,862.5354
1896,7,2024-11-16,Tundra,47422.53,,Pending,0.0
1897,1,2024-11-27,Tundra,38831.69,,Pending,0.0
1898,4,2024-11-15,Corolla,21149.73,0.05,Pending,1057.4865
1899,18,2024-11-19,Tacoma,37853.06,,Completed,0.0
1900,13,2024-11-22,Camry,27138.58,,Pending,0.0
1901,18,2024-11-07,Camry,27346.2,0.02,Completed,546.924
1902,3,2024-11-12,Tundra,49974.88,0.02,Cancelled,999.4975999999999
1903,11,2024-11-12,Tacoma,38254.63,0.02,Completed,765.0926
1904,8,2024-11-11,Tacoma,31960.77,0.02,Pending,639.2154
1905,13,2024-11-04,Highlander,42906.66,0.02,Completed,858.1332000000001
1906,10,2024-11-26,Tundra,40588.03,0.03,Pending,1217.6408999999999
1907,1,2024-11-04,Tacoma,32535.95,0.05,Completed,1626.7975000000001
1908,13,2024-11-24,Camry,28074.14,0.05,Completed,1403.707
1909,12,2024-11-24,Tacoma,35061.27,0.02,Completed,701.2253999999999
1910,12,2024-11-30,Tundra,44399.07,0.02,Completed,887.9814
1911,6,2024-11-14,RAV4,27337.49,,Pending,0.0
1912,3,2024-11-23,Tacoma,31178.65,0.05,Completed,1558.9325000000001
1913,15,2024-11-18,Tundra,46913.49,,Completed,0.0
1914,18,2024-11-21,Camry,27272.13,0.05,Completed,1363.6065
1915,7,2024-11-10,Corolla,21683.43,0.02,Completed,433.6686
1916,7,2024-11-01,Camry,28434.59,0.02,Completed,568.6918000000001
1917,8,2024-11-25,RAV4,34261.99,0.02,Completed,685.2398
1918,14,2024-11-25,Tundra,48671.64,0.02,Completed,973.4328
1919,12,2024-11-06,Corolla,21653.93,0.03,Completed,649.6179
1920,5,2024-11-16,Highlander,40114.69,0.05,Completed,2005.7345000000003
1921,8,2024-11-09,Corolla,24479.18,,Completed,0.0
1922,17,2024-11-12,Tacoma,31360.89,0.02,Completed,627.2178
1923,16,2024-11-12,Corolla,20162.71,0.05,Cancelled,1008.1355
1924,17,2024-11-13,Tundra,43136.78,0.02,Completed,862.7356
1925,19,2024-11-21,RAV4,32380.94,0.02,Completed,647.6188
1926,7,2024-11-24,Tundra,35781.16,,Completed,0.0
1927,8,2024-11-18,Corolla,22766.67,0.03,Completed,683.0001
1928,5,2024-11-25,Camry,29014.92,,Pending,0.0
1929,13,2024-11-09,Camry,28686.74,,Completed,0.0
1930,9,2024-11-11,Highlander,39551.46,0.03,Completed,1186.5438
1931,2,2024-11-07,RAV4,29712.77,0.02,Completed,594.2554
1932,8,2024-11-25,Tundra,47590.98,0.02,Pending,951.8196
1933,15,2024-11-18,Tacoma,36288.57,0.05,Completed,1814.4285
1934,3,2024-11-13,Camry,27012.34,0.02,Completed,540.2468
1935,5,2024-11-11,Corolla,23385.32,0.03,Completed,701.5595999999999
1936,2,2024-11-27,RAV4,28133.52,0.03,Completed,844.0056
1937,1,2024-11-15,Tacoma,39533.56,0.05,Completed,1976.6779999999999
1938,7,2024-11-03,Highlander,41765.75,0.03,Pending,1252.9724999999999
1939,6,2024-11-20,Corolla,24269.79,0.02,Completed,485.3958
1940,12,2024-11-07,Camry,25437.97,0.02,Pending,508.7594
1941,19,2024-11-28,RAV4,28663.79,0.03,Completed,859.9137
1942,7,2024-11-23,Corolla,20263.69,0.05,Completed,1013.1845
1943,15,2024-11-06,Tacoma,38722.26,0.02,Completed,774.4452000000001
1944,5,2024-11-11,Tacoma,31438.6,0.05,Completed,1571.93
1945,16,2024-11-19,Corolla,23423.65,,Completed,0.0
1946,4,2024-11-10,Camry,27928.39,0.02,Completed,558.5678
1947,18,2024-11-17,Camry,26512.69,,Completed,0.0
1948,2,2024-11-01,Tacoma,39040.71,0.05,Completed,1952.0355
1949,8,2024-11-18,RAV4,29257.18,0.02,Completed,585.1436
1950,1,2024-11-15,Highlander,36538.52,0.02,Completed,730.7704
1951,8,2024-11-23,Tundra,39902.7,0.05,Completed,1995.135
1952,9,2024-11-11,Camry,26897.17,0.03,Completed,806.9150999999999
1953,6,2024-11-13,Highlander,38406.76,0.03,Completed,1152.2028
1954,11,2024-11-14,Camry,29647.68,0.03,Completed,889.4304
1955,10,2024-11-22,Camry,26505.04,,Pending,0.0
1956,6,2024-11-09,Corolla,20676.55,0.03,Completed,620.2964999999999
1957,8,2024-11-21,Tundra,43086.82,0.03,Completed,1292.6046
1958,5,2024-11-01,Corolla,24156.02,0.03,Pending,724.6806
1959,17,2024-11-29,RAV4,29926.6,0.05,Completed,1496.33
1960,12,2024-11-26,RAV4,29652.65,0.05,Completed,1482.6325000000002
1961,4,2024-11-30,Tacoma,33001.95,0.05,Pending,1650.0974999999999
1962,16,2024-11-19,Highlander,38566.16,,Completed,0.0
1963,12,2024-11-04,Highlander,40671.8,0.02,Completed,813.436
1964,18,2024-11-07,Tundra,43897.55,0.05,Completed,2194.8775
1965,12,2024-11-02,Highlander,43309.3,0.05,Completed,2165.465
1966,7,2024-11-01,Tundra,43658.28,0.05,Pending,2182.914
1967,7,2024-11-14,Corolla,22808.08,0.02,Completed,456.1616
1968,11,2024-11-23,Corolla,22417.52,0.05,Completed,1120.876
1969,2,2024-11-18,Camry,26285.55,0.05,Completed,1314.2775000000001
1970,17,2024-11-01,Tacoma,37086.5,0.02,Completed,741.73
1971,12,2024-11-16,Corolla,24773.91,0.05,Completed,1238.6955
1972,3,2024-11-12,Corolla,23052.32,0.03,Completed,691.5695999999999
1973,15,2024-11-12,Camry,25289.91,,Completed,0.0
1974,3,2024-11-21,Camry,29780.37,0.03,Completed,893.4110999999999
1975,6,2024-11-04,Tacoma,38512.1,0.03,Completed,1155.3629999999998
1976,16,2024-11-28,Tacoma,38276.73,,Cancelled,0.0
1977,19,2024-11-05,Camry,25748.42,0.02,Completed,514.9684
1978,2,2024-11-13,RAV4,34022.28,0.05,Completed,1701.114
1979,7,2024-11-02,RAV4,28630.58,0.02,Completed,572.6116000000001
1980,15,2024-11-29,Tundra,42713.2,0.05,Completed,2135.66
1981,5,2024-11-27,Corolla,24095.62,0.05,Completed,1204.781
1982,15,2024-11-28,Highlander,44638.87,0.03,Completed,1339.1661000000001
1983,3,2024-11-17,Camry,28089.56,0.03,Completed,842.6868000000001
1984,10,2024-11-10,Camry,29031.03,0.03,Completed,870.9309
1985,13,2024-11-22,Corolla,20142.45,0.03,Completed,604.2735
1986,7,2024-11-11,Tacoma,30424.56,,Completed,0.0
1987,5,2024-11-07,Highlander,38809.9,0.05,Completed,1940.4950000000001
1988,18,2024-11-09,Highlander,36774.91,,Pending,0.0
1989,16,2024-11-12,Highlander,43086.04,0.02,Completed,861.7208
1990,1,2024-11-08,Tundra,42564.23,,Completed,0.0
1991,19,2024-11-20,Tacoma,31670.23,,Completed,0.0
1992,15,2024-11-10,Corolla,22137.32,0.05,Completed,1106.866
1993,14,2024-11-21,Camry,28322.93,,Pending,0.0
1994,19,2024-11-08,RAV4,29471.65,0.03,Pending,884.1495
1995,11,2024-11-24,Corolla,24176.86,0.03,Completed,725.3058
1996,19,2024-11-20,Camry,25108.67,0.03,Completed,753.2601
1997,17,2024-11-04,Highlander,43066.48,0.05,Completed,2153.324
1998,1,2024-11-07,Tundra,49896.99,0.05,Cancelled,2494.8495000000003
1999,20,2024-11-20,RAV4,33538.75,0.03,Cancelled,1006.1624999999999
2000,7,2024-11-26,Highlander,40528.17,0.02,Cancelled,810.5634
2001,18,2024-11-12,Corolla,23716.87,0.05,Pending,1185.8435
2002,10,2024-11-16,Camry,26062.43,0.02,Completed,521.2486
2003,19,2024-11-03,Corolla,21950.57,0.02,Completed,439.0114
2004,9,2024-11-19,Corolla,24548.82,0.03,Completed,736.4646
2005,17,2024-11-30,Camry,27100.0,0.05,Completed,1355.0
2006,6,2024-11-14,RAV4,27372.33,0.03,Completed,821.1699
2007,2,2024-11-26,Highlander,37747.83,0.03,Completed,1132.4349
2008,13,2024-11-08,RAV4,33262.33,0.02,Completed,665.2466000000001
2009,14,2024-11-02,Corolla,23481.11,0.05,Completed,1174.0555000000002
2010,17,2024-11-23,Corolla,20638.09,0.03,Completed,619.1427
2011,5,2024-11-18,Tundra,39817.33,0.05,Completed,1990.8665
2012,12,2024-11-05,Camry,28669.27,0.02,Pending,573.3854
2013,9,2024-11-17,Tundra,40422.84,,Completed,0.0
2014,3,2024-11-12,RAV4,27206.92,0.05,Pending,1360.346
2015,11,2024-11-18,Highlander,37098.05,0.03,Completed,1112.9415000000001
2016,12,2024-11-08,Tacoma,30606.32,0.03,Completed,918.1895999999999
2017,19,2024-11-20,Camry,28150.51,,Pending,0.0
2018,17,2024-11-09,Highlander,44012.91,0.05,Completed,2200.6455
2019,5,2024-11-20,Tacoma,36332.05,0.05,Completed,1816.6025000000002
2020,20,2024-11-12,Camry,27471.08,0.03,Completed,824.1324000000001
2021,12,2024-11-30,Highlander,36299.97,0.03,Pending,1088.9991
2022,9,2024-11-14,Tundra,41053.88,0.02,Cancelled,821.0776
2023,12,2024-11-14,RAV4,34900.98,,Completed,0.0
2024,9,2024-11-06,Camry,27584.94,0.05,Completed,1379.247
2025,12,2024-11-21,Tacoma,32387.82,0.03,Pending,971.6346
2026,1,2024-11-12,Tacoma,35032.49,0.03,Completed,1050.9747
2027,7,2024-11-29,Highlander,44109.55,0.05,Completed,2205.4775000000004
2028,9,2024-11-19,Corolla,21115.02,0.03,Completed,633.4506
2029,5,2024-11-26,Highlander,41599.31,0.03,Pending,1247.9793
2030,12,2024-11-01,Highlander,35898.67,0.05,Completed,1794.9335
2031,13,2024-11-24,Tundra,49072.27,,Completed,0.0
2032,8,2024-11-27,Tundra,38992.97,,Pending,0.0
2033,13,2024-11-03,Corolla,21180.99,0.03,Completed,635.4297
2034,12,2024-11-08,Highlander,39804.93,0.03,Completed,1194.1479
2035,17,2024-11-11,Tacoma,34179.66,0.02,Completed,683.5932000000001
2036,20,2024-11-01,Highlander,44633.87,,Completed,0.0
2037,15,2024-11-22,Camry,29896.86,0.02,Completed,597.9372000000001
2038,4,2024-11-14,Highlander,39150.92,0.05,Completed,1957.546
2039,5,2024-11-16,Corolla,21576.5,0.02,Pending,431.53000000000003
2040,2,2024-11-02,Highlander,43458.92,0.03,Completed,1303.7676
2041,20,2024-11-26,RAV4,33271.34,,Completed,0.0
2042,10,2024-11-01,Corolla,22975.52,0.02,Pending,459.5104
2043,5,2024-11-18,Corolla,20472.33,,Completed,0.0
2044,10,2024-11-25,Corolla,22662.63,0.03,Completed,679.8789
2045,15,2024-11-08,Corolla,20951.7,,Completed,0.0
2046,12,2024-11-28,Tundra,35089.09,0.05,Completed,1754.4544999999998
2047,6,2024-11-27,Tundra,49653.1,,Completed,0.0
2048,7,2024-11-16,Tacoma,34711.51,,Completed,0.0
2049,19,2024-11-23,Tundra,37303.44,,Completed,0.0
2050,16,2024-11-21,Tundra,38078.62,0.05,Completed,1903.9310000000003
2051,12,2024-11-01,Corolla,23020.18,0.03,Pending,690.6054
2052,16,2024-11-12,Camry,27082.73,0.05,Completed,1354.1365
2053,1,2024-11-22,Tacoma,38236.24,,Completed,0.0
2054,2,2024-11-17,Highlander,41772.9,,Completed,0.0
2055,1,2024-11-01,Highlander,37060.25,0.05,Completed,1853.0125
2056,13,2024-11-12,RAV4,32226.19,,Completed,0.0
2057,7,2024-11-01,Tundra,36389.66,0.05,Completed,1819.4830000000002
2058,13,2024-11-21,Highlander,40524.09,,Completed,0.0
2059,16,2024-11-07,Camry,29690.79,,Completed,0.0
2060,3,2024-11-18,RAV4,30596.33,,Completed,0.0
2061,19,2024-11-03,Corolla,23073.29,0.03,Completed,692.1987
2062,13,2024-11-09,Tundra,38742.26,0.05,Completed,1937.1130000000003
2063,12,2024-11-06,Tacoma,30176.64,0.03,Completed,905.2991999999999
2064,15,2024-11-03,Highlander,41072.59,0.05,Completed,2053.6295
2065,8,2024-11-04,Highlander,42371.41,0.03,Completed,1271.1423
2066,13,2024-11-21,Highlander,37161.43,,Completed,0.0
2067,18,2024-11-11,RAV4,27303.1,,Pending,0.0
2068,5,2024-11-07,Corolla,24929.71,0.03,Pending,747.8913
2069,8,2024-11-02,Camry,25226.83,0.03,Pending,756.8049
2070,13,2024-11-14,Camry,25877.35,0.05,Completed,1293.8675
2071,7,2024-11-17,Corolla,23133.03,0.05,Pending,1156.6515
2072,10,2024-11-30,Tundra,40850.02,0.02,Completed,817.0003999999999
2073,16,2024-11-26,Highlander,39902.83,0.02,Pending,798.0566
2074,6,2024-11-05,Tundra,46384.33,0.03,Completed,1391.5299
2075,16,2024-11-13,Highlander,35319.08,,Completed,0.0
2076,6,2024-11-06,Highlander,36365.2,0.02,Pending,727.304
2077,11,2024-11-21,Corolla,21339.96,0.02,Pending,426.7992
2078,15,2024-11-12,Corolla,24271.65,0.05,Completed,1213.5825000000002
2079,12,2024-11-16,Corolla,22346.97,0.03,Completed,670.4091
2080,6,2024-11-15,Tacoma,33373.38,0.05,Completed,1668.6689999999999
2081,18,2024-11-30,Corolla,20412.15,0.02,Completed,408.24300000000005
2082,20,2024-11-04,Highlander,44155.24,,Pending,0.0
2083,4,2024-11-26,Corolla,20269.72,0.02,Completed,405.3944
2084,6,2024-11-18,RAV4,33108.33,0.03,Completed,993.2499
2085,5,2024-11-06,Corolla,23635.54,0.05,Completed,1181.777
2086,4,2024-11-19,Camry,28418.04,,Completed,0.0
2087,1,2024-11-08,Tundra,49563.3,0.03,Completed,1486.8990000000001
2088,2,2024-11-22,Tundra,35998.4,0.05,Completed,1799.92
2089,19,2024-11-01,Corolla,20834.89,,Completed,0.0
2090,18,2024-11-10,Highlander,42942.96,,Pending,0.0
2091,3,2024-11-11,Highlander,44866.26,0.02,Completed,897.3252000000001
2092,6,2024-11-07,Camry,27397.82,0.03,Completed,821.9345999999999
2093,4,2024-11-30,Tacoma,33737.85,,Completed,0.0
2094,3,2024-11-13,Tundra,41532.96,0.03,Pending,1245.9887999999999
2095,7,2024-11-09,Highlander,42925.67,,Completed,0.0
2096,5,2024-11-05,RAV4,27024.74,0.02,Completed,540.4948
2097,9,2024-11-23,Camry,27796.57,,Completed,0.0
2098,3,2024-11-02,Tacoma,32510.44,0.02,Completed,650.2088
2099,20,2024-11-06,Highlander,37161.62,0.05,Completed,1858.0810000000001
2100,20,2024-11-03,RAV4,33913.32,0.02,Completed,678.2664
2101,9,2024-11-13,Camry,28136.48,0.02,Completed,562.7296
2102,1,2024-11-22,Highlander,36772.41,,Completed,0.0
2103,20,2024-11-27,Tacoma,37391.6,0.02,Completed,747.832
2104,19,2024-11-17,Highlander,43076.2,0.02,Completed,861.524
2105,20,2024-11-16,Camry,26445.7,0.02,Completed,528.914
2106,2,2024-11-19,Tundra,38595.54,0.05,Completed,1929.777
2107,15,2024-11-01,RAV4,29573.82,0.05,Completed,1478.691
2108,14,2024-11-19,Highlander,38373.39,0.03,Pending,1151.2016999999998
2109,4,2024-11-30,Tundra,39449.43,0.03,Pending,1183.4829
2110,11,2024-11-28,Tacoma,34843.34,0.05,Completed,1742.167
2111,11,2024-11-28,Camry,25955.38,0.03,Completed,778.6614
2112,16,2024-11-28,Camry,25433.95,,Completed,0.0
2113,16,2024-11-14,RAV4,28992.97,0.03,Completed,869.7891
2114,8,2024-11-09,Tundra,47241.65,,Completed,0.0
2115,16,2024-11-09,RAV4,30468.6,0.03,Completed,914.0579999999999
2116,19,2024-11-06,Camry,25379.45,0.05,Completed,1268.9725
2117,16,2024-11-02,Corolla,20825.63,,Completed,0.0
2118,2,2024-11-20,Camry,27311.92,,Completed,0.0
2119,7,2024-11-17,RAV4,33531.19,0.05,Completed,1676.5595000000003
2120,4,2024-11-25,Tacoma,34399.15,,Completed,0.0
2121,4,2024-11-18,Camry,26946.99,0.02,Completed,538.9398
2122,7,2024-11-06,Tacoma,38043.17,0.03,Completed,1141.2950999999998
2123,17,2024-11-11,RAV4,32910.03,0.05,Completed,1645.5015
2124,2,2024-11-09,RAV4,29486.74,,Completed,0.0
2125,9,2024-11-30,Corolla,21707.83,0.02,Completed,434.1566
2126,2,2024-11-04,Camry,28484.02,0.02,Completed,569.6804000000001
2127,1,2024-11-24,Highlander,41665.71,,Completed,0.0
2128,3,2024-11-10,Camry,27813.46,,Completed,0.0
2129,7,2024-11-15,Camry,29140.08,0.03,Completed,874.2024
2130,1,2024-11-20,Tundra,40731.64,0.03,Completed,1221.9492
2131,12,2024-11-27,RAV4,27478.51,0.05,Completed,1373.9255
2132,16,2024-11-16,Highlander,35314.79,,Completed,0.0
2133,17,2024-11-13,RAV4,32022.38,0.03,Pending,960.6714
2134,14,2024-11-27,Tacoma,36650.98,0.03,Completed,1099.5294000000001
2135,2,2024-11-30,Corolla,24039.05,0.03,Pending,721.1714999999999
2136,1,2024-11-02,Camry,25027.81,0.03,Completed,750.8343
2137,12,2024-11-04,Tacoma,38648.45,0.05,Pending,1932.4225
2138,13,2024-11-23,RAV4,32838.32,0.05,Completed,1641.9160000000002
2139,13,2024-11-06,Camry,28798.38,0.02,Cancelled,575.9676000000001
2140,7,2024-11-18,Tundra,42165.49,0.02,Pending,843.3098
2141,8,2024-11-18,Highlander,36045.15,0.05,Completed,1802.2575000000002
2142,8,2024-11-05,Corolla,24425.42,0.02,Completed,488.5084
2143,8,2024-11-14,Camry,25138.35,0.03,Completed,754.1505
2144,17,2024-11-12,RAV4,32721.16,,Completed,0.0
2145,8,2024-11-03,RAV4,33255.51,0.02,Completed,665.1102000000001
2146,4,2024-11-21,RAV4,31922.41,0.05,Completed,1596.1205
2147,9,2024-11-24,Tundra,35476.75,0.03,Completed,1064.3025
2148,6,2024-11-11,RAV4,27813.43,,Completed,0.0
2149,7,2024-11-25,Tacoma,35628.79,,Completed,0.0
2150,5,2024-11-18,Tundra,38796.21,0.02,Pending,775.9242
2151,4,2024-11-25,Highlander,44806.86,,Completed,0.0
2152,14,2024-11-13,Corolla,20398.48,0.03,Completed,611.9544
2153,12,2024-11-11,Corolla,24140.82,,Completed,0.0
2154,10,2024-11-15,RAV4,29528.55,,Completed,0.0
2155,7,2024-11-10,Camry,25809.67,0.03,Completed,774.2900999999999
2156,18,2024-11-14,Camry,25871.35,0.02,Completed,517.427
2157,16,2024-11-12,Tundra,45185.18,,Completed,0.0
2158,10,2024-11-15,Highlander,41326.81,0.05,Completed,2066.3405
2159,3,2024-11-19,Tacoma,37044.78,,Completed,0.0
2160,7,2024-11-30,RAV4,30066.8,,Completed,0.0
2161,1,2024-11-26,Tundra,39311.57,0.03,Cancelled,1179.3471
2162,2,2024-11-03,RAV4,34264.36,0.03,Completed,1027.9308
2163,12,2024-11-01,Tacoma,38937.54,0.03,Completed,1168.1262
2164,14,2024-11-05,Tundra,37381.24,0.03,Completed,1121.4371999999998
2165,2,2024-11-01,Corolla,24814.51,,Completed,0.0
2166,15,2024-11-07,Tacoma,31277.06,0.05,Completed,1563.853
2167,6,2024-11-05,Tundra,39146.32,0.03,Completed,1174.3896
2168,19,2024-11-29,Tacoma,30543.13,0.02,Completed,610.8626
2169,15,2024-11-24,Corolla,20521.49,0.02,Completed,410.42980000000006
2170,9,2024-11-01,Tundra,39923.78,0.03,Cancelled,1197.7133999999999
2171,4,2024-11-07,Camry,29687.05,,Cancelled,0.0
2172,1,2024-11-23,Tacoma,30050.66,0.05,Completed,1502.5330000000001
2173,2,2024-11-13,Tundra,36268.7,0.03,Completed,1088.061
2174,1,2024-11-05,Camry,27004.82,,Completed,0.0
2175,5,2024-11-20,Corolla,23555.78,0.02,Pending,471.1156
2176,19,2024-11-05,Camry,27531.28,,Pending,0.0
2177,7,2024-11-28,Highlander,36315.74,,Completed,0.0
2178,9,2024-11-05,Tacoma,36441.31,,Cancelled,0.0
2179,8,2024-11-08,Camry,28051.25,,Completed,0.0
2180,3,2024-11-03,Highlander,39754.5,,Completed,0.0
2181,12,2024-11-26,Tacoma,36543.9,0.03,Completed,1096.317
2182,9,2024-11-25,Corolla,21680.8,,Completed,0.0
2183,6,2024-11-30,Highlander,44370.11,0.03,Cancelled,1331.1033
2184,17,2024-11-28,Tundra,38981.98,0.02,Completed,779.6396000000001
2185,12,2024-11-07,Tundra,44169.73,,Completed,0.0
2186,13,2024-11-18,Camry,27227.02,,Cancelled,0.0
2187,4,2024-11-14,Tundra,44179.49,,Completed,0.0
2188,19,2024-11-15,Tundra,46146.29,0.03,Pending,1384.3887
2189,5,2024-11-23,Tundra,40463.08,0.02,Completed,809.2616
2190,6,2024-11-15,RAV4,27751.04,,Pending,0.0
